id	name	url	type
130754214	Deteccion_de_planetas_extrasolares.pdf	https://astronomiaestelarlp.pbworks.com/w/file/130754214/Deteccion_de_planetas_extrasolares.pdf	file
127472861	SFXTs (9).png	https://astronomiaestelarlp.pbworks.com/w/file/127472861/SFXTs%20%289%29.png	file
127472858	SFXTs (8).png	https://astronomiaestelarlp.pbworks.com/w/file/127472858/SFXTs%20%288%29.png	file
127472852	SFXTs (7).png	https://astronomiaestelarlp.pbworks.com/w/file/127472852/SFXTs%20%287%29.png	file
127472855	SFXTs (8).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472855/SFXTs%20%288%29.jpg	file
127472849	SFXTs (7).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472849/SFXTs%20%287%29.jpg	file
127472846	SFXTs (6).png	https://astronomiaestelarlp.pbworks.com/w/file/127472846/SFXTs%20%286%29.png	file
127472840	SFXTs (5).png	https://astronomiaestelarlp.pbworks.com/w/file/127472840/SFXTs%20%285%29.png	file
127472843	SFXTs (6).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472843/SFXTs%20%286%29.jpg	file
127472837	SFXTs (5).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472837/SFXTs%20%285%29.jpg	file
127472834	SFXTs (4).png	https://astronomiaestelarlp.pbworks.com/w/file/127472834/SFXTs%20%284%29.png	file
127472831	SFXTs (4).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472831/SFXTs%20%284%29.jpg	file
127472828	SFXTs (3).png	https://astronomiaestelarlp.pbworks.com/w/file/127472828/SFXTs%20%283%29.png	file
127472825	SFXTs (3).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472825/SFXTs%20%283%29.jpg	file
127472819	SFXTs (2).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472819/SFXTs%20%282%29.jpg	file
127472822	SFXTs (2).png	https://astronomiaestelarlp.pbworks.com/w/file/127472822/SFXTs%20%282%29.png	file
127472816	SFXTs (1).png	https://astronomiaestelarlp.pbworks.com/w/file/127472816/SFXTs%20%281%29.png	file
127472813	SFXTs (1).jpg	https://astronomiaestelarlp.pbworks.com/w/file/127472813/SFXTs%20%281%29.jpg	file
127467902	EstructuraPreSN.png	https://astronomiaestelarlp.pbworks.com/w/file/127467902/EstructuraPreSN.png	file
127467884	TablaTiempos.png	https://astronomiaestelarlp.pbworks.com/w/file/127467884/TablaTiempos.png	file
127467881	Fusion2.png	https://astronomiaestelarlp.pbworks.com/w/file/127467881/Fusion2.png	file
127467878	Fusion1.png	https://astronomiaestelarlp.pbworks.com/w/file/127467878/Fusion1.png	file
127467875	Evolucion.png	https://astronomiaestelarlp.pbworks.com/w/file/127467875/Evolucion.png	file
127467872	Abundancias.png	https://astronomiaestelarlp.pbworks.com/w/file/127467872/Abundancias.png	file
127446692	10b.png	https://astronomiaestelarlp.pbworks.com/w/file/127446692/10b.png	file
127446365	14.png	https://astronomiaestelarlp.pbworks.com/w/file/127446365/14.png	file
127446359	9.png	https://astronomiaestelarlp.pbworks.com/w/file/127446359/9.png	file
127446332	13.png	https://astronomiaestelarlp.pbworks.com/w/file/127446332/13.png	file
127446329	12.png	https://astronomiaestelarlp.pbworks.com/w/file/127446329/12.png	file
127446320	11.png	https://astronomiaestelarlp.pbworks.com/w/file/127446320/11.png	file
127434695	2a.png	https://astronomiaestelarlp.pbworks.com/w/file/127434695/2a.png	file
127434629	1a.png	https://astronomiaestelarlp.pbworks.com/w/file/127434629/1a.png	file
127434287	mag10.png	https://astronomiaestelarlp.pbworks.com/w/file/127434287/mag10.png	file
127434275	mag9.png	https://astronomiaestelarlp.pbworks.com/w/file/127434275/mag9.png	file
127434239	mag8.png	https://astronomiaestelarlp.pbworks.com/w/file/127434239/mag8.png	file
127434230	mag7.png	https://astronomiaestelarlp.pbworks.com/w/file/127434230/mag7.png	file
127434218	mag6.png	https://astronomiaestelarlp.pbworks.com/w/file/127434218/mag6.png	file
127434155	mag5.png	https://astronomiaestelarlp.pbworks.com/w/file/127434155/mag5.png	file
127434101	mag4.png	https://astronomiaestelarlp.pbworks.com/w/file/127434101/mag4.png	file
127429544	mag3.png	https://astronomiaestelarlp.pbworks.com/w/file/127429544/mag3.png	file
127429532	mag2.png	https://astronomiaestelarlp.pbworks.com/w/file/127429532/mag2.png	file
127429487	mag1.png	https://astronomiaestelarlp.pbworks.com/w/file/127429487/mag1.png	file
127389311	CurvasLuzNovas.png	https://astronomiaestelarlp.pbworks.com/w/file/127389311/CurvasLuzNovas.png	file
127348880	acrecion.jpg	https://astronomiaestelarlp.pbworks.com/w/file/127348880/acrecion.jpg	file
127328267	y.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328267/y.jpeg	file
127328261	a.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328261/a.jpeg	file
127328264	v.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328264/v.jpeg	file
127328069	14.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328069/14.jpeg	file
127328072	15.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328072/15.jpeg	file
127328066	13.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328066/13.jpeg	file
127328063	12.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328063/12.jpeg	file
127328060	11.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328060/11.jpeg	file
127328054	9.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328054/9.jpeg	file
127328057	10.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328057/10.jpeg	file
127328048	7.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328048/7.jpeg	file
127328051	8.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328051/8.jpeg	file
127328045	6.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328045/6.jpeg	file
127328042	5.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328042/5.jpeg	file
127328033	4.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328033/4.jpeg	file
127328012	3.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328012/3.jpeg	file
127328009	2.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328009/2.jpeg	file
127328006	1.jpeg	https://astronomiaestelarlp.pbworks.com/w/file/127328006/1.jpeg	file
107782328	unidad07.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107782328/unidad07.pdf	file
125441288	1930PASP...42..214T.pdf	https://astronomiaestelarlp.pbworks.com/w/file/125441288/1930PASP...42..214T.pdf	file
122385579	Captura2.PNG	https://astronomiaestelarlp.pbworks.com/w/file/122385579/Captura2.PNG	file
122385522	Captura 2.PNG	https://astronomiaestelarlp.pbworks.com/w/file/122385522/Captura%202.PNG	file
122318754	Reacciones.png	https://astronomiaestelarlp.pbworks.com/w/file/122318754/Reacciones.png	file
122221461	neutronstar_CASEY_REED_PENN_STATE.jpg	https://astronomiaestelarlp.pbworks.com/w/file/122221461/neutronstar_CASEY_REED_PENN_STATE.jpg	file
122220924	2color.gif	https://astronomiaestelarlp.pbworks.com/w/file/122220924/2color.gif	file
122220861	solarabundances2.jpg	https://astronomiaestelarlp.pbworks.com/w/file/122220861/solarabundances2.jpg	file
122220540	EstructuraInternavsEdad.png	https://astronomiaestelarlp.pbworks.com/w/file/122220540/EstructuraInternavsEdad.png	file
122220537	EtapasDeEvolucion.png	https://astronomiaestelarlp.pbworks.com/w/file/122220537/EtapasDeEvolucion.png	file
122220171	ConservacionDeEnergia.png	https://astronomiaestelarlp.pbworks.com/w/file/122220171/ConservacionDeEnergia.png	file
122220063	EquilibrioTermico.png	https://astronomiaestelarlp.pbworks.com/w/file/122220063/EquilibrioTermico.png	file
122200947	supernovaremant.jpg	https://astronomiaestelarlp.pbworks.com/w/file/122200947/supernovaremant.jpg	file
122200776	espectrossupernovas.png	https://astronomiaestelarlp.pbworks.com/w/file/122200776/espectrossupernovas.png	file
122200671	SNIIcurva.png	https://astronomiaestelarlp.pbworks.com/w/file/122200671/SNIIcurva.png	file
122200668	SNIacurva.png	https://astronomiaestelarlp.pbworks.com/w/file/122200668/SNIacurva.png	file
122193318	Log.gif	https://astronomiaestelarlp.pbworks.com/w/file/122193318/Log.gif	file
122169471	sistbinario.jpg	https://astronomiaestelarlp.pbworks.com/w/file/122169471/sistbinario.jpg	file
122070849	final-vida-supergigante-roja.jpg	https://astronomiaestelarlp.pbworks.com/w/file/122070849/final-vida-supergigante-roja.jpg	file
122068341	ConservacionDeMasa.png	https://astronomiaestelarlp.pbworks.com/w/file/122068341/ConservacionDeMasa.png	file
122068332	ConservacionDeMasa2.png	https://astronomiaestelarlp.pbworks.com/w/file/122068332/ConservacionDeMasa2.png	file
122068185	EquilibrioHidrostatico.png	https://astronomiaestelarlp.pbworks.com/w/file/122068185/EquilibrioHidrostatico.png	file
122036610	dwarfs.png	https://astronomiaestelarlp.pbworks.com/w/file/122036610/dwarfs.png	file
121720647	1103.0275.pdf	https://astronomiaestelarlp.pbworks.com/w/file/121720647/1103.0275.pdf	file
121710570	practica08-src.tar	https://astronomiaestelarlp.pbworks.com/w/file/121710570/practica08-src.tar	file
121710375	Mitchell.dat	https://astronomiaestelarlp.pbworks.com/w/file/121710375/Mitchell.dat	file
121710372	delta_cefei.dat	https://astronomiaestelarlp.pbworks.com/w/file/121710372/delta_cefei.dat	file
121341114	AE_practica_07.pdf	https://astronomiaestelarlp.pbworks.com/w/file/121341114/AE_practica_07.pdf	file
121341105	VRs.tgz	https://astronomiaestelarlp.pbworks.com/w/file/121341105/VRs.tgz	file
120802119	AE_practica_06.pdf	https://astronomiaestelarlp.pbworks.com/w/file/120802119/AE_practica_06.pdf	file
120802056	AE_practica_05.pdf	https://astronomiaestelarlp.pbworks.com/w/file/120802056/AE_practica_05.pdf	file
120496689	AE_practica_04.pdf	https://astronomiaestelarlp.pbworks.com/w/file/120496689/AE_practica_04.pdf	file
120087108	Chemistry in Space. From Interstellar Matter to the Origin of Life - Rehder, D. - Wiley-VCH Verl.pdf	https://astronomiaestelarlp.pbworks.com/w/file/120087108/Chemistry%20in%20Space.%20From%20Interstellar%20Matter%20to%20the%20Origin%20of%20Life%20-%20Rehder%2C%20D.%20-%20Wiley-VCH%20Verl.pdf	file
119987202	AE_practica_03.pdf	https://astronomiaestelarlp.pbworks.com/w/file/119987202/AE_practica_03.pdf	file
119781621	tabla_funcion_planck.pdf	https://astronomiaestelarlp.pbworks.com/w/file/119781621/tabla_funcion_planck.pdf	file
119502549	1961ApJ...133..874A.pdf	https://astronomiaestelarlp.pbworks.com/w/file/119502549/1961ApJ...133..874A.pdf	file
108094625	unidad10.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108094625/unidad10.pdf	file
117276894	Allen-AstrophysicalQuantities.pdf	https://astronomiaestelarlp.pbworks.com/w/file/117276894/Allen-AstrophysicalQuantities.pdf	file
116266289	annurev-astro-082214-122505.pdf	https://astronomiaestelarlp.pbworks.com/w/file/116266289/annurev-astro-082214-122505.pdf	file
116097329	tphe_v03s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097329/tphe_v03s.fits	file
116097325	tphe_v02s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097325/tphe_v02s.fits	file
116097321	tphe_v01s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097321/tphe_v01s.fits	file
116097313	tphe_u03s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097313/tphe_u03s.fits	file
116097305	tphe_u02s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097305/tphe_u02s.fits	file
116097301	tphe_u01s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097301/tphe_u01s.fits	file
116097297	tphe_r03s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097297/tphe_r03s.fits	file
116097293	tphe_r02s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097293/tphe_r02s.fits	file
116097289	tphe_r01s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097289/tphe_r01s.fits	file
116097285	tphe_i03s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097285/tphe_i03s.fits	file
116097277	tphe_i02s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097277/tphe_i02s.fits	file
116097265	tphe_i01s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097265/tphe_i01s.fits	file
116097261	tphe_b03s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097261/tphe_b03s.fits	file
116097257	tphe_b02s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097257/tphe_b02s.fits	file
116097253	tphe_b01s.fits	https://astronomiaestelarlp.pbworks.com/w/file/116097253/tphe_b01s.fits	file
116096877	tphe.png	https://astronomiaestelarlp.pbworks.com/w/file/116096877/tphe.png	file
115708780	histograma_proxima.png	https://astronomiaestelarlp.pbworks.com/w/file/115708780/histograma_proxima.png	file
115708456	grafico_proxima.png	https://astronomiaestelarlp.pbworks.com/w/file/115708456/grafico_proxima.png	file
115708444	modelos_proxima.png	https://astronomiaestelarlp.pbworks.com/w/file/115708444/modelos_proxima.png	file
115708441	tabla_parametros_proxima.png	https://astronomiaestelarlp.pbworks.com/w/file/115708441/tabla_parametros_proxima.png	file
115708414	tabla_pos_y_vel_proxima.png	https://astronomiaestelarlp.pbworks.com/w/file/115708414/tabla_pos_y_vel_proxima.png	file
115703884	alpha.gif	https://astronomiaestelarlp.pbworks.com/w/file/115703884/alpha.gif	file
115693258	tabla_programas.png	https://astronomiaestelarlp.pbworks.com/w/file/115693258/tabla_programas.png	file
115693231	prb_mass_vs_year.png	https://astronomiaestelarlp.pbworks.com/w/file/115693231/prb_mass_vs_year.png	file
115679830	tras0.gif	https://astronomiaestelarlp.pbworks.com/w/file/115679830/tras0.gif	file
115679740	rot1.gif	https://astronomiaestelarlp.pbworks.com/w/file/115679740/rot1.gif	file
115679134	rot0.gif	https://astronomiaestelarlp.pbworks.com/w/file/115679134/rot0.gif	file
115678492	T-L_1.gif	https://astronomiaestelarlp.pbworks.com/w/file/115678492/T-L_1.gif	file
115671913	tras_1.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671913/tras_1.gif	file
115671775	e.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671775/e.gif	file
115671760	Pi.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671760/Pi.gif	file
115671733	O.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671733/O.gif	file
115671712	beta.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671712/beta.gif	file
115671670	t.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671670/t.gif	file
115671667	delta.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671667/delta.gif	file
115671628	rot_2.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671628/rot_2.gif	file
115671487	rot_0.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671487/rot_0.gif	file
115671439	rot_1.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671439/rot_1.gif	file
115671433	phi.gif	https://astronomiaestelarlp.pbworks.com/w/file/115671433/phi.gif	file
115643986	Radialgeschwindigkeit.pdf	https://astronomiaestelarlp.pbworks.com/w/file/115643986/Radialgeschwindigkeit.pdf	file
115587019	IMFfigura5.png	https://astronomiaestelarlp.pbworks.com/w/file/115587019/IMFfigura5.png	file
115567981	L-D_correccion.gif	https://astronomiaestelarlp.pbworks.com/w/file/115567981/L-D_correccion.gif	file
115539430	phi_obs.gif	https://astronomiaestelarlp.pbworks.com/w/file/115539430/phi_obs.gif	file
115539385	L-D.gif	https://astronomiaestelarlp.pbworks.com/w/file/115539385/L-D.gif	file
115510114	serie2.gif	https://astronomiaestelarlp.pbworks.com/w/file/115510114/serie2.gif	file
115510069	series.gif	https://astronomiaestelarlp.pbworks.com/w/file/115510069/series.gif	file
115509799	doppler_relat0.gif	https://astronomiaestelarlp.pbworks.com/w/file/115509799/doppler_relat0.gif	file
115478752	IMFfigura4.PNG	https://astronomiaestelarlp.pbworks.com/w/file/115478752/IMFfigura4.PNG	file
115289710	est4.jpg	https://astronomiaestelarlp.pbworks.com/w/file/115289710/est4.jpg	file
113971489	est5.png	https://astronomiaestelarlp.pbworks.com/w/file/113971489/est5.png	file
113971486	est4.png	https://astronomiaestelarlp.pbworks.com/w/file/113971486/est4.png	file
113970907	mu.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970907/mu.gif	file
113970880	v2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970880/v2.gif	file
113970877	v.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970877/v.gif	file
113970826	doppler_relat.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970826/doppler_relat.gif	file
113970823	doppler5.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970823/doppler5.gif	file
113970820	doppler4.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970820/doppler4.gif	file
113970814	doppler2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970814/doppler2.gif	file
113970817	doppler3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113970817/doppler3.gif	file
113956540	est3.png	https://astronomiaestelarlp.pbworks.com/w/file/113956540/est3.png	file
113956258	est2.png	https://astronomiaestelarlp.pbworks.com/w/file/113956258/est2.png	file
113954497	sb.im24.png	https://astronomiaestelarlp.pbworks.com/w/file/113954497/sb.im24.png	file
113926024	sb.im0.png	https://astronomiaestelarlp.pbworks.com/w/file/113926024/sb.im0.png	file
113920711	sb.ec22.png	https://astronomiaestelarlp.pbworks.com/w/file/113920711/sb.ec22.png	file
113920687	sb.ec21.png	https://astronomiaestelarlp.pbworks.com/w/file/113920687/sb.ec21.png	file
113920591	sb.im20.png	https://astronomiaestelarlp.pbworks.com/w/file/113920591/sb.im20.png	file
113920201	sb.im19.jpg	https://astronomiaestelarlp.pbworks.com/w/file/113920201/sb.im19.jpg	file
113920012	sb.ec18.png	https://astronomiaestelarlp.pbworks.com/w/file/113920012/sb.ec18.png	file
113920003	sb.ec17.png	https://astronomiaestelarlp.pbworks.com/w/file/113920003/sb.ec17.png	file
113919898	sb.ec16.png	https://astronomiaestelarlp.pbworks.com/w/file/113919898/sb.ec16.png	file
113919673	sb.ec15.png	https://astronomiaestelarlp.pbworks.com/w/file/113919673/sb.ec15.png	file
113919664	sb.ec14.png	https://astronomiaestelarlp.pbworks.com/w/file/113919664/sb.ec14.png	file
113919481	sb.ec13.png	https://astronomiaestelarlp.pbworks.com/w/file/113919481/sb.ec13.png	file
113918818	sb.ec12.png	https://astronomiaestelarlp.pbworks.com/w/file/113918818/sb.ec12.png	file
113917945	sb.ec11.png	https://astronomiaestelarlp.pbworks.com/w/file/113917945/sb.ec11.png	file
113917939	sb.ec10.png	https://astronomiaestelarlp.pbworks.com/w/file/113917939/sb.ec10.png	file
113917825	sb.ec9.png	https://astronomiaestelarlp.pbworks.com/w/file/113917825/sb.ec9.png	file
113917666	sb.im8.gif	https://astronomiaestelarlp.pbworks.com/w/file/113917666/sb.im8.gif	file
113917483	sb.im7.png	https://astronomiaestelarlp.pbworks.com/w/file/113917483/sb.im7.png	file
113917369	sb.im6.png	https://astronomiaestelarlp.pbworks.com/w/file/113917369/sb.im6.png	file
113916802	comparacion_espectros.png	https://astronomiaestelarlp.pbworks.com/w/file/113916802/comparacion_espectros.png	file
113916634	v_R.gif	https://astronomiaestelarlp.pbworks.com/w/file/113916634/v_R.gif	file
113916631	c.gif	https://astronomiaestelarlp.pbworks.com/w/file/113916631/c.gif	file
113916622	lambda_0.gif	https://astronomiaestelarlp.pbworks.com/w/file/113916622/lambda_0.gif	file
113916619	lambda.gif	https://astronomiaestelarlp.pbworks.com/w/file/113916619/lambda.gif	file
113916610	Cdoppler.jpg	https://astronomiaestelarlp.pbworks.com/w/file/113916610/Cdoppler.jpg	file
113916577	doppler.gif	https://astronomiaestelarlp.pbworks.com/w/file/113916577/doppler.gif	file
113916463	sb.ec5.png	https://astronomiaestelarlp.pbworks.com/w/file/113916463/sb.ec5.png	file
113905831	img11.png	https://astronomiaestelarlp.pbworks.com/w/file/113905831/img11.png	file
113901286	Cen-X3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113901286/Cen-X3.gif	file
113898529	sb.ec4.png	https://astronomiaestelarlp.pbworks.com/w/file/113898529/sb.ec4.png	file
113898514	sb.ec3.png	https://astronomiaestelarlp.pbworks.com/w/file/113898514/sb.ec3.png	file
113898484	sb.ec2.png	https://astronomiaestelarlp.pbworks.com/w/file/113898484/sb.ec2.png	file
113898394	plano de la visuales.gif	https://astronomiaestelarlp.pbworks.com/w/file/113898394/plano%20de%20la%20visuales.gif	file
113898385	plano-visuales.png	https://astronomiaestelarlp.pbworks.com/w/file/113898385/plano-visuales.png	file
113898340	cociente de masas.png	https://astronomiaestelarlp.pbworks.com/w/file/113898340/cociente%20de%20masas.png	file
113897440	img10(1).gif	https://astronomiaestelarlp.pbworks.com/w/file/113897440/img10%281%29.gif	file
113897293	est1(1).png	https://astronomiaestelarlp.pbworks.com/w/file/113897293/est1%281%29.png	file
113897173	est1.png	https://astronomiaestelarlp.pbworks.com/w/file/113897173/est1.png	file
113897152	t2png.gif	https://astronomiaestelarlp.pbworks.com/w/file/113897152/t2png.gif	file
113895760	Pspin(1).gif	https://astronomiaestelarlp.pbworks.com/w/file/113895760/Pspin%281%29.gif	file
113895748	Pspin.gif	https://astronomiaestelarlp.pbworks.com/w/file/113895748/Pspin.gif	file
113895739	CodeCogsEqn - Acceso directo.lnk	https://astronomiaestelarlp.pbworks.com/w/file/113895739/CodeCogsEqn%20-%20Acceso%20directo.lnk	file
113895616	img10.gif	https://astronomiaestelarlp.pbworks.com/w/file/113895616/img10.gif	file
113895442	img9.gif	https://astronomiaestelarlp.pbworks.com/w/file/113895442/img9.gif	file
113895406	img8.jpg	https://astronomiaestelarlp.pbworks.com/w/file/113895406/img8.jpg	file
113895313	img7.gif	https://astronomiaestelarlp.pbworks.com/w/file/113895313/img7.gif	file
113894647	img61.jpg	https://astronomiaestelarlp.pbworks.com/w/file/113894647/img61.jpg	file
113894641	img5.gif	https://astronomiaestelarlp.pbworks.com/w/file/113894641/img5.gif	file
113894560	img4.png	https://astronomiaestelarlp.pbworks.com/w/file/113894560/img4.png	file
